text_type,classifier,classifier_name,use_hash,stopwords,analyzer_type,accuracy,training_time,precision,recall,f1
clean,SVM-Linear,Support Vector Machine (linear),True,Custom,lemmatizer,0.9775784753363229,7.637164831161499,0.9782923034684726,0.9775784753363229,0.9776088504165091
clean,SVM-Linear,Support Vector Machine (linear),False,Spacy,stemmer,0.9865470852017937,10.313615798950195,0.9866710585554077,0.9865470852017937,0.9865123462432706
clean,SVM-Linear,Support Vector Machine (linear),True,Spacy,stemmer,0.9775784753363229,7.9567108154296875,0.9782923034684726,0.9775784753363229,0.9776088504165091
clean,SVM-Linear,Support Vector Machine (linear),False,Spacy,lemmatizer,0.9820627802690582,10.155472755432129,0.9823807582551977,0.9820627802690582,0.9820782683128048
clean,SVM-Linear,Support Vector Machine (linear),True,Spacy,lemmatizer,0.9775784753363229,7.038075923919678,0.9782923034684726,0.9775784753363229,0.9776088504165091
clean,SVM-Linear,Support Vector Machine (linear),False,Builtin,stemmer,0.9865470852017937,10.10469388961792,0.9866710585554077,0.9865470852017937,0.9865123462432706
clean,SVM-Linear,Support Vector Machine (linear),True,Builtin,stemmer,0.9730941704035875,7.867722988128662,0.9739295089139233,0.9730941704035875,0.9730472402943607
clean,SVM-Linear,Support Vector Machine (linear),False,Builtin,lemmatizer,0.9820627802690582,9.967912912368774,0.9823807582551977,0.9820627802690582,0.9820782683128048
clean,SVM-Linear,Support Vector Machine (linear),True,Builtin,lemmatizer,0.9775784753363229,7.077618837356567,0.9782923034684726,0.9775784753363229,0.9776088504165091
clean,SVM-Linear,Support Vector Machine (linear),False,NoStopwords,stemmer,0.9865470852017937,14.328125238418579,0.9866710585554077,0.9865470852017937,0.9865123462432706
clean,SVM-Linear,Support Vector Machine (linear),True,NoStopwords,stemmer,0.9596412556053812,12.47086787223816,0.9609993593850097,0.9596412556053812,0.9594961616250237
clean,SVM-Linear,Support Vector Machine (linear),False,NoStopwords,lemmatizer,0.9775784753363229,13.520893096923828,0.9782301832269802,0.9775784753363229,0.9775614441987126
clean,SVM-Linear,Support Vector Machine (linear),True,NoStopwords,lemmatizer,0.9641255605381166,10.916803121566772,0.9650224215246637,0.9641255605381166,0.9640884490490181
clean,SVM-RBF,Support Vector Machine (rbf),False,Custom,stemmer,0.9775784753363229,18.566107034683228,0.9777870476587757,0.9775784753363229,0.9776354105998835
clean,SVM-RBF,Support Vector Machine (rbf),True,Custom,stemmer,0.9775784753363229,14.956976890563965,0.9783856502242153,0.9775784753363229,0.977692505162509
clean,SVM-RBF,Support Vector Machine (rbf),False,Custom,lemmatizer,0.9820627802690582,17.892325162887573,0.9823807582551977,0.9820627802690582,0.9820782683128048
clean,SVM-RBF,Support Vector Machine (rbf),True,Custom,lemmatizer,0.9730941704035875,14.765609979629517,0.9740267451178218,0.9730941704035875,0.9731784693045137
clean,SVM-RBF,Support Vector Machine (rbf),False,Spacy,stemmer,0.9775784753363229,16.992706060409546,0.9777870476587757,0.9775784753363229,0.9776354105998835
clean,SVM-RBF,Support Vector Machine (rbf),True,Spacy,stemmer,0.9775784753363229,13.449826002120972,0.9782923034684726,0.9775784753363229,0.9776088504165091
clean,SVM-RBF,Support Vector Machine (rbf),False,Spacy,lemmatizer,0.9820627802690582,16.576212882995605,0.9823807582551977,0.9820627802690582,0.9820782683128048
clean,SVM-RBF,Support Vector Machine (rbf),True,Spacy,lemmatizer,0.9775784753363229,13.383057832717896,0.9782923034684726,0.9775784753363229,0.9776088504165091
clean,SVM-RBF,Support Vector Machine (rbf),False,Builtin,stemmer,0.9775784753363229,17.26302981376648,0.9777870476587757,0.9775784753363229,0.9776354105998835
clean,SVM-RBF,Support Vector Machine (rbf),True,Builtin,stemmer,0.9775784753363229,13.511880874633789,0.9782923034684726,0.9775784753363229,0.9776088504165091
clean,SVM-RBF,Support Vector Machine (rbf),False,Builtin,lemmatizer,0.9820627802690582,16.480519771575928,0.9823807582551977,0.9820627802690582,0.9820782683128048
clean,SVM-RBF,Support Vector Machine (rbf),True,Builtin,lemmatizer,0.9775784753363229,13.380712032318115,0.9782923034684726,0.9775784753363229,0.9776088504165091
clean,SVM-RBF,Support Vector Machine (rbf),False,NoStopwords,stemmer,0.9775784753363229,24.50304889678955,0.978115199904547,0.9775784753363229,0.9776478872008093
clean,SVM-RBF,Support Vector Machine (rbf),True,NoStopwords,stemmer,0.9596412556053812,14.336358070373535,0.9604135210432061,0.9596412556053812,0.959686754080118
clean,SVM-RBF,Support Vector Machine (rbf),False,NoStopwords,lemmatizer,0.9820627802690582,22.62042999267578,0.9823858130123694,0.9820627802690582,0.9821208828247383
clean,SVM-RBF,Support Vector Machine (rbf),True,NoStopwords,lemmatizer,0.9641255605381166,13.114413022994995,0.9650224215246637,0.9641255605381166,0.9640884490490181
clean,SVM-Poly,Support Vector Machine (poly),False,Custom,stemmer,0.8295964125560538,19.11133122444153,0.874377466884338,0.8295964125560538,0.8265318708592028
clean,SVM-Poly,Support Vector Machine (poly),True,Custom,stemmer,0.9103139013452914,18.600250005722046,0.9231653558893618,0.9103139013452914,0.9096276073172018
clean,SVM-Poly,Support Vector Machine (poly),False,Custom,lemmatizer,0.8026905829596412,18.494706869125366,0.8589288140857647,0.8026905829596412,0.796653412010581
clean,SVM-Poly,Support Vector Machine (poly),True,Custom,lemmatizer,0.9013452914798207,17.825051069259644,0.9188974951306789,0.9013452914798207,0.9014950530964914
clean,SVM-Poly,Support Vector Machine (poly),False,Spacy,stemmer,0.820627802690583,17.66928195953369,0.8673767414476303,0.820627802690583,0.8149595499350047
clean,SVM-Poly,Support Vector Machine (poly),True,Spacy,stemmer,0.9237668161434978,17.303356885910034,0.9343105582075638,0.9237668161434978,0.9238397302526833
clean,SVM-Poly,Support Vector Machine (poly),False,Spacy,lemmatizer,0.7937219730941704,17.036790132522583,0.8529885659930504,0.7937219730941704,0.7846278716862124
clean,SVM-Poly,Support Vector Machine (poly),True,Spacy,lemmatizer,0.8923766816143498,16.660516262054443,0.9138016940707523,0.8923766816143498,0.8924401694283229
clean,SVM-Poly,Support Vector Machine (poly),False,Builtin,stemmer,0.820627802690583,17.687156200408936,0.8666934341474859,0.820627802690583,0.8146978714500689
clean,SVM-Poly,Support Vector Machine (poly),True,Builtin,stemmer,0.9237668161434978,17.649035930633545,0.9334839240007218,0.9237668161434978,0.9237025542249644
clean,SVM-Poly,Support Vector Machine (poly),False,Builtin,lemmatizer,0.7937219730941704,17.01784896850586,0.8527481219958957,0.7937219730941704,0.7845306872994662
clean,SVM-Poly,Support Vector Machine (poly),True,Builtin,lemmatizer,0.8923766816143498,16.708736896514893,0.9138016940707523,0.8923766816143498,0.8924401694283229
clean,SVM-Poly,Support Vector Machine (poly),False,NoStopwords,stemmer,0.9372197309417041,25.33658790588379,0.9441186616074508,0.9372197309417041,0.9378073916050603
clean,SVM-Poly,Support Vector Machine (poly),True,NoStopwords,stemmer,0.9641255605381166,15.202601194381714,0.9648978259759415,0.9641255605381166,0.9642999097549019
clean,SVM-Poly,Support Vector Machine (poly),False,NoStopwords,lemmatizer,0.9282511210762332,24.22812581062317,0.9393551142430067,0.9282511210762332,0.9292984028458596
clean,SVM-Poly,Support Vector Machine (poly),True,NoStopwords,lemmatizer,0.9596412556053812,13.610053062438965,0.9602024400186929,0.9596412556053812,0.9596594658816382
clean,RF,Random Forest Classifier,False,Custom,stemmer,0.9641255605381166,2.357379913330078,0.9654171870941479,0.9641255605381166,0.9641878710651283
clean,RF,Random Forest Classifier,True,Custom,stemmer,0.9372197309417041,3.4621450901031494,0.9390834655751539,0.9372197309417041,0.937444199200932
clean,RF,Random Forest Classifier,False,Custom,lemmatizer,0.968609865470852,1.0501089096069336,0.9700143836195957,0.968609865470852,0.9686342077510195
clean,RF,Random Forest Classifier,True,Custom,lemmatizer,0.9551569506726457,1.9553859233856201,0.9592566600452792,0.9551569506726457,0.9559103341574702
clean,RF,Random Forest Classifier,False,Spacy,stemmer,0.9596412556053812,2.3088371753692627,0.9607968264918938,0.9596412556053812,0.9594972550425253
clean,RF,Random Forest Classifier,True,Spacy,stemmer,0.9551569506726457,3.4262430667877197,0.9567780710098387,0.9551569506726457,0.9553149308368831
clean,RF,Random Forest Classifier,False,Spacy,lemmatizer,0.9641255605381166,1.0755808353424072,0.9667695390193243,0.9641255605381166,0.9644619436766712
clean,RF,Random Forest Classifier,True,Spacy,lemmatizer,0.9641255605381166,2.061105966567993,0.9655031183344877,0.9641255605381166,0.9642102304445426
clean,RF,Random Forest Classifier,False,Builtin,stemmer,0.9596412556053812,2.353872060775757,0.9611342817620845,0.9596412556053812,0.9596002006702031
clean,RF,Random Forest Classifier,True,Builtin,stemmer,0.9461883408071748,3.4520580768585205,0.9482369757112586,0.9461883408071748,0.9459807475073204
clean,RF,Random Forest Classifier,False,Builtin,lemmatizer,0.9641255605381166,1.0949211120605469,0.9661929759377863,0.9641255605381166,0.9641059259893342
clean,RF,Random Forest Classifier,True,Builtin,lemmatizer,0.9641255605381166,2.094348907470703,0.965293720781094,0.9641255605381166,0.9640511315430493
clean,RF,Random Forest Classifier,False,NoStopwords,stemmer,0.9596412556053812,3.1500349044799805,0.9608945613429918,0.9596412556053812,0.9597389357021331
clean,RF,Random Forest Classifier,True,NoStopwords,stemmer,0.9551569506726457,4.339011907577515,0.9571050772844494,0.9551569506726457,0.9554117020402259
clean,RF,Random Forest Classifier,False,NoStopwords,lemmatizer,0.9641255605381166,1.35734224319458,0.9651795638342724,0.9641255605381166,0.9641569701186212
clean,RF,Random Forest Classifier,True,NoStopwords,lemmatizer,0.9551569506726457,2.2626149654388428,0.9575129835711701,0.9551569506726457,0.9554405232234185
clean,NB,Naive Bayes,False,Custom,stemmer,0.9551569506726457,2.311643123626709,0.9587630792227205,0.9551569506726457,0.955465427407879
clean,NB,Naive Bayes,True,Custom,stemmer,0.9461883408071748,2.3334269523620605,0.9479989367881746,0.9461883408071748,0.9461095518628979
clean,NB,Naive Bayes,False,Custom,lemmatizer,0.9641255605381166,0.9761109352111816,0.9660908226049831,0.9641255605381166,0.9642920855993932
clean,NB,Naive Bayes,True,Custom,lemmatizer,0.9461883408071748,0.9241158962249756,0.9483641293527622,0.9461883408071748,0.9461963442838162
clean,NB,Naive Bayes,False,Spacy,stemmer,0.9551569506726457,2.2258050441741943,0.9584747602757935,0.9551569506726457,0.955358520425341
clean,NB,Naive Bayes,True,Spacy,stemmer,0.9506726457399103,2.2725369930267334,0.9524832417209099,0.9506726457399103,0.9508547279774932
clean,NB,Naive Bayes,False,Spacy,lemmatizer,0.9641255605381166,0.9734680652618408,0.9660908226049831,0.9641255605381166,0.9642920855993932
